"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17633581",-1.66318799824754,7.88369119366469,-2.47839902259439,0.0431566480491856,0.947085790391753,-4.31428810917417
"17633583",-1.66318799824754,7.88369119366469,-2.47839902259439,0.0431566480491856,0.947085790391753,-4.31428810917417
"17633585",-1.66318799824754,7.88369119366469,-2.47839902259439,0.0431566480491856,0.947085790391753,-4.31428810917417
"17633591",-1.66318799824754,7.88369119366469,-2.47839902259439,0.0431566480491856,0.947085790391753,-4.31428810917417
"17633597",-1.66318799824754,7.88369119366469,-2.47839902259439,0.0431566480491856,0.947085790391753,-4.31428810917417
"17633605",-1.66318799824754,7.88369119366469,-2.47839902259439,0.0431566480491856,0.947085790391753,-4.31428810917417
"17622015",-1.65879190639573,6.9368347402672,-3.01008998815165,0.0202601708607633,0.947085790391753,-4.22881091056273
"17718699",-1.6580839420555,6.97704726287486,-2.53084134737286,0.0400074074733311,0.947085790391753,-4.3051385724739
"17615378",-1.65455633467873,10.4235955193001,-2.39575741916369,0.0486488391338687,0.947085790391753,-4.3290156787416
"17730601",1.6504411303463,7.89210779236237,3.68975353433048,0.00811367452836926,0.947085790391753,-4.14230572683539
"17743164",1.63349727673458,9.06297794334047,4.99868967639422,0.00168800065764494,0.947085790391753,-4.03166694821296
"17824773",1.62600282120539,4.84990349501811,2.52098875378832,0.0405803711427096,0.947085790391753,-4.30684577537385
"17882735",1.62425394535224,11.2568179587541,3.7340766530327,0.0076614335014898,0.947085790391753,-4.1374681349078
"17633565",-1.59737588950116,7.78737671589959,-2.45017053468334,0.04495690947708,0.947085790391753,-4.31927652894378
"17633569",-1.59737588950116,7.78737671589959,-2.45017053468334,0.04495690947708,0.947085790391753,-4.31927652894378
"17600271",-1.59222147298959,3.72690621191141,-2.62233235608501,0.0350718062765462,0.947085790391753,-4.28954822349025
"17842599",1.59166437315088,7.71574921699293,4.52461110536395,0.00289502715358089,0.947085790391753,-4.06488305638679
"17754983",1.58230488670618,8.34586412142594,5.53288300057881,0.000953907763001064,0.947085790391753,-4.0012409246339
"17642329",1.55702132935931,12.9584408069554,3.564357156405,0.00955817183629238,0.947085790391753,-4.15649270977934
"17872611",-1.54920780319358,7.44950975717266,-3.05510604024694,0.0190312965318924,0.947085790391753,-4.22231681403743
"17862282",-1.54121500787585,6.86298891718701,-2.55053961914319,0.038886911414773,0.947085790391753,-4.30174177997964
"17711044",1.53494573813834,7.78346203138717,3.31526872036613,0.0133258488206583,0.947085790391753,-4.18697948028115
"17681325",-1.5294193828115,9.34317673087109,-2.83028280196685,0.02607704405721,0.947085790391753,-4.25589977106696
"17738845",1.5293495495055,10.2241052615625,3.23911608966485,0.0147769496420296,0.947085790391753,-4.19694243441199
"17779078",-1.52804524610676,7.34698469536936,-2.60980385113563,0.0357083807503395,0.947085790391753,-4.29165493977861
"17821040",1.5054202018326,8.70544186639759,3.87353110768071,0.00640885578983114,0.947085790391753,-4.12282748432965
"17758737",1.50023000946638,5.33360744006364,3.77070512644769,0.00730841554447617,0.947085790391753,-4.13353835335119
"17672093",1.49268268140462,9.19066204988042,3.49267718250211,0.0105076235211,0.947085790391753,-4.16494455811089
"17633561",-1.48498148767198,6.67114330726075,-2.51673931143998,0.0408301115120616,0.947085790391753,-4.30758378077038
"17699246",1.46673107038834,5.49754409168573,3.37939801902702,0.0122227044635652,0.947085790391753,-4.17882716326119
"17615521",1.46271244407844,9.43985458696271,2.68477999600625,0.0320710162477251,0.947085790391753,-4.27918171330597
"17603159",1.46091236268485,5.7901702880199,5.76591225207374,0.000752322579552199,0.947085790391753,-3.98987561754136
"17883211",1.44800083083936,8.34276066432866,5.64924389116305,0.000846555456093594,0.947085790391753,-3.99543540971961
"17680446",-1.44508255935689,6.3038457950932,-3.40192559726434,0.0118589150862882,0.947085790391753,-4.17601415263276
"17607767",1.44354371533364,4.21861833795798,2.46548784425929,0.0439706309563343,0.947085790391753,-4.31656424423027
"17770717",1.44238757839436,9.36198771045899,2.74093927573659,0.0296018402616309,0.947085790391753,-4.27005085251787
"17684321",1.43345478865538,9.55759509189,3.59277400004551,0.00920789748097477,0.947085790391753,-4.15321174255143
"17633539",-1.43004404995956,3.89014097250188,-3.14198046967555,0.0168789773488878,0.947085790391753,-4.21010470889237
"17860324",1.424358644459,7.50351390986887,3.35713903057648,0.0125940145319546,0.947085790391753,-4.18163245158818
"17664759",-1.41839775304459,10.029999478481,-2.81014340828713,0.0268310161316493,0.947085790391753,-4.25904942482363
"17607291",1.4125695987372,4.66084847433975,2.82533351885393,0.026260237637499,0.947085790391753,-4.25667163525314
"17633609",-1.41224180343907,4.84120821710284,-2.45547493029497,0.0446128013452265,0.947085790391753,-4.31833579616328
"17755807",-1.40777339320955,6.58940489029183,-2.51486981379664,0.0409404862765645,0.947085790391753,-4.30790877985858
"17663172",1.40385270393347,8.0423062276151,6.16404090581452,0.000509170703734254,0.947085790391753,-3.97268776883999
"17747986",1.39612601238803,10.1058822180699,3.10001035236774,0.0178843641151452,0.947085790391753,-4.21595210336808
"17603561",1.39606435149414,3.74088111850818,2.95947159314523,0.0217435958028719,0.947085790391753,-4.23625008168209
"17675697",-1.3834010980092,7.70804531423089,-2.40419571098421,0.0480564674597089,0.947085790391753,-4.3274947896617
"17676856",1.37508615580259,7.7910101259745,5.44399715936118,0.00104620736334936,0.947085790391753,-4.00585992295168
"17664951",-1.37347546278484,6.81903807690114,-2.5124857554199,0.0410816893616789,0.947085790391753,-4.30832351639849
"17883193",1.36335245018494,6.81315965771495,3.18136624712689,0.0159903739098372,0.947085790391753,-4.20470572202189
"17602119",-1.35747151408952,3.04477713908833,-4.22999602925366,0.00411531570275661,0.947085790391753,-4.08912621651807
"17788981",-1.35595754357435,7.61949409629794,-2.94355539222717,0.0222335611758523,0.947085790391753,-4.23861932590093
"17633599",-1.35255245056872,7.40561346778709,-2.38569180115131,0.0493652738693949,0.947085790391753,-4.33083489728383
"17602921",-1.33391162564234,3.5755472541849,-3.84556803515454,0.00664086129353585,0.947085790391753,-4.12569406658182
"17760187",1.33182832989121,4.56956805135158,2.88666698451165,0.0240827966159151,0.947085790391753,-4.24720594965408
"17608521",1.32986660529853,3.37659403896669,3.28838667871389,0.0138197749879284,0.947085790391753,-4.19046113990904
"17661248",-1.32479260355316,7.52176855097813,-2.56567446771949,0.0380481686040387,0.947085790391753,-4.29914682347206
"17745550",1.32292663121402,11.285444133589,2.6814612805504,0.0322235287652139,0.947085790391753,-4.27972698895005
"17837485",-1.31743107655333,8.38335809135376,-2.39662301678632,0.0485877299024514,0.947085790391753,-4.32885948921943
"17638626",-1.315495432175,10.0877115566145,-4.83972650306519,0.00201549307300365,0.947085790391753,-4.04208103858821
"17633525",-1.31185361855527,4.57662406490169,-2.64207934058875,0.0340923983065809,0.947085790391753,-4.28624594573081
"17853673",-1.29994365190122,8.90857774077793,-2.87728177236209,0.0244032176347711,0.947085790391753,-4.24864036234942
"17607329",1.28636622820281,3.41374549326355,3.54097054183902,0.00985729800040264,0.947085790391753,-4.15922241032408
"17635186",-1.28536784222928,8.70032608288872,-3.10700158392415,0.0177125413530166,0.947085790391753,-4.21497128653371
"17699332",1.28535304077397,4.47750649387211,2.95155000396525,0.0219860054259426,0.947085790391753,-4.23742746355148
"17779889",1.2829622813659,7.69703803928795,2.79151516050399,0.0275488980865171,0.947085790391753,-4.26198357616854
"17667628",1.27753300511945,9.23534233921767,3.89180708326329,0.00626202029127936,0.947085790391753,-4.12097230400186
"17670019",-1.26843320432855,6.07430697219296,-2.49061375184747,0.0424009079854489,0.947085790391753,-4.31214328264816
"17699849",1.26689180530059,9.98681194164098,5.4066987913979,0.00108788000754313,0.947085790391753,-4.00784753954747
"17752880",-1.26667410162355,9.87537909207767,-2.7939002542801,0.0274558638301474,0.947085790391753,-4.26160678011006
"17678177",1.26470125339434,5.48247644105063,2.80971593407285,0.0268472668426595,0.947085790391753,-4.25911653218849
"17693420",1.26340391707704,9.29027474447062,4.55402576678158,0.00279709841159135,0.947085790391753,-4.06262454835406
"17664603",1.26233406981485,8.03199303999351,2.96162803370847,0.0216780989940079,0.947085790391753,-4.23593019001753
"17864182",-1.26054770705669,6.42985167928679,-5.10264960960594,0.00150602857824899,0.947085790391753,-4.02521659906138
"17795957",-1.25604310958306,8.9071960061477,-4.20822971536364,0.00422582454906162,0.947085790391753,-4.09104058572911
"17875556",1.25185907046547,8.67888225580249,2.68275957591178,0.0321637749755799,0.947085790391753,-4.2795135992998
"17737220",-1.24678957358924,4.94990225846326,-2.54738291644876,0.0390642580028545,0.947085790391753,-4.30228465006262
"17852742",1.24342209990894,8.14340137421338,3.01307953044974,0.020175995221707,0.947085790391753,-4.22837609149754
"17659111",-1.23791623335005,7.40473122427006,-2.51250036590823,0.0410808224760148,0.947085790391753,-4.30832097375127
"17849243",1.23326490348349,7.49574185886864,3.39803269151031,0.0119209350608368,0.947085790391753,-4.17649838753117
"17882721",-1.23276805906492,6.16936431233849,-2.65016988346774,0.0336994147354117,0.947085790391753,-4.28489942894066
"17674317",1.22993100409166,6.70175639699151,2.79379515397078,0.027459956449377,0.947085790391753,-4.26162337689489
"17666427",-1.22869513854132,5.92026700283487,-2.55659387205691,0.0385491142286162,0.947085790391753,-4.30070218566474
"17871015",1.22681742972435,10.1711626763812,3.45964090760467,0.0109791993107056,0.947085790391753,-4.16892594112408
"17607515",-1.22629897325593,3.11854824349629,-5.82471170532135,0.000709330999851926,0.947085790391753,-3.98716817517739
"17608933",-1.22629897325593,3.11854824349629,-5.82471170532135,0.000709330999851926,0.947085790391753,-3.98716817517739
"17818621",-1.22405481148308,5.53793391241656,-2.60617052265505,0.0358952358649367,0.947085790391753,-4.2922675771692
"17818625",-1.22405481148308,5.53793391241656,-2.60617052265505,0.0358952358649367,0.947085790391753,-4.2922675771692
"17818629",-1.22405481148308,5.53793391241656,-2.60617052265505,0.0358952358649367,0.947085790391753,-4.2922675771692
"17818637",-1.22405481148308,5.53793391241656,-2.60617052265505,0.0358952358649367,0.947085790391753,-4.2922675771692
"17709551",1.21755323795809,8.86671724670721,3.5287121930022,0.0100181318978577,0.947085790391753,-4.16066393736937
"17742626",1.21687543708959,10.5610112620987,2.50559529842383,0.0414926412005079,0.947085790391753,-4.30952398917485
"17704616",1.21681167046345,9.18648484482276,4.4930986271112,0.00300417011175396,0.947085790391753,-4.067333965033
"17882165",-1.21628438681006,7.46279167864324,-2.69780535784383,0.031479701937728,0.947085790391753,-4.27704773692457
"17623977",1.21534557151253,9.32578433816229,3.11862432122145,0.0174307838954445,0.947085790391753,-4.21334671139761
"17842356",-1.21504005361952,7.24615720705007,-3.25262568958064,0.0145076038705995,0.947085790391753,-4.19515237281203
"17601811",1.21440658749518,3.93315809149,5.14561549600256,0.00143729637906097,0.947085790391753,-4.02262999987739
"17666544",-1.20969441166749,7.26354398820834,-2.74450582285015,0.0294519256605986,0.947085790391753,-4.26947711826231
"17602661",1.20753063830641,5.04120453974895,3.02268481170615,0.0199080532733299,0.947085790391753,-4.22698245199416
"17746200",-1.19571791231307,8.69308412740007,-3.47993325388848,0.0106868863709617,0.947085790391753,-4.16647390604599
"17726933",1.19411473311923,6.55764840847588,3.76753934853592,0.00733821504711172,0.947085790391753,-4.13387559718746
"17751177",-1.18905151385988,9.17387142597064,-2.78423325929645,0.0278350003505478,0.947085790391753,-4.263135999366
"17824801",1.1812973986683,6.35012407888663,3.50576745904401,0.0103268743445244,0.947085790391753,-4.16338209407905
"17720531",1.17992770612972,6.36201690245545,2.48444806579777,0.0427806605431206,0.947085790391753,-4.31322489821361
"17642296",1.17890868566585,8.29598764994216,3.82032825731757,0.00685817067971497,0.947085790391753,-4.12831091021863
"17605281",1.17886233605628,4.42531412063726,2.66361237451873,0.0330569061716945,0.947085790391753,-4.28267049703755
"17805604",-1.16983229480175,8.61498417986502,-2.41059016321746,0.0476125168355422,0.947085790391753,-4.3263448434272
"17843657",1.16597261544989,4.20440011475234,2.56872341700409,0.0378814901795557,0.947085790391753,-4.29862563601533
"17609947",1.16102278385818,4.4818280207666,2.81785109281522,0.0265397766811338,0.947085790391753,-4.25784123656777
"17640710",1.15999622342261,7.97469261321396,2.52272960602067,0.0404785187600306,0.947085790391753,-4.30654373275082
"17606709",-1.15567774656276,3.7220545690182,-2.44592272157929,0.0452344486249181,0.947085790391753,-4.32003099517866
"17859651",-1.1520961453267,8.81419180171848,-3.30370041027629,0.0135360331506396,0.947085790391753,-4.18847307209182
"17645302",-1.15166251589715,9.06764216195265,-2.95583264771583,0.0218545972953496,0.947085790391753,-4.23679049232595
"17616004",-1.15077725817551,9.52731277864808,-4.41754901028037,0.00328484382420327,0.947085790391753,-4.07334466154637
"17869820",-1.14897825174195,6.50923007779532,-4.17895200510714,0.00437965558019767,0.947085790391753,-4.093643738238
"17828153",-1.14486730223308,7.22657197331023,-2.57298492375988,0.03764979577984,0.947085790391753,-4.29789805873793
"17835135",-1.14291770444969,9.30862085700035,-2.55743853090945,0.0385022294114315,0.947085790391753,-4.30055731175405
"17602361",1.14038333147706,3.72038394313995,2.78089913518546,0.027967039304946,0.947085790391753,-4.26366467468684
"17790747",1.13974156796151,8.91353182038276,2.62013051484979,0.0351828186373771,0.947085790391753,-4.28991782093822
"17710353",1.13853766845315,11.8362387941603,2.68891901878193,0.0318818650846017,0.947085790391753,-4.27850254755557
"17635148",1.13456352737987,11.4922623731401,2.76335553437672,0.0286727528668047,0.947085790391753,-4.26645704879179
"17615650",-1.13368213727643,7.67543584458147,-3.00313715992123,0.0204573887570549,0.947085790391753,-4.22982413101885
"17608143",1.13354640776618,5.86731703148618,2.5548027889964,0.0386487289938492,0.947085790391753,-4.30100952179087
"17623677",-1.13080069657627,8.16109382436581,-3.23425048988235,0.0148752686321977,0.947085790391753,-4.19758954719436
"17756758",1.13018606839607,7.60966540230345,3.67167158889208,0.00830645118793911,0.947085790391753,-4.14430545766264
"17854075",-1.12433945986412,4.31175837737966,-2.52144318322205,0.0405537581487988,0.947085790391753,-4.30676691418594
"17725568",-1.12147509348454,9.60632081667845,-2.77197523578543,0.0283237012329734,0.947085790391753,-4.26508285033991
"17825808",1.11996975201801,8.62216367853531,3.27128720995495,0.0141441865030125,0.947085790391753,-4.19269577464414
"17609397",1.11982112974229,5.27528166481919,3.76411535300472,0.0073705944621317,0.947085790391753,-4.13424085866402
"17789921",1.11915379575757,11.131786809658,2.44037507642232,0.0455995780151717,0.947085790391753,-4.32101782304856
"17635086",1.11666243432311,7.86000388578432,2.59351235164289,0.0365542209412344,0.947085790391753,-4.29440783692811
"17607837",1.11664961959877,4.19416826353062,3.67766127825853,0.00824204673596421,0.947085790391753,-4.14364134831214
"17607889",1.11664961959877,4.19416826353062,3.67766127825853,0.00824204673596421,0.947085790391753,-4.14364134831214
"17678750",-1.11624803751458,4.98077309140301,-2.4115737252942,0.0475446058724936,0.947085790391753,-4.32616816146124
"17729229",1.11542038821141,5.43109611144481,4.23652786967627,0.00408277702034187,0.947085790391753,-4.08855518671464
"17861310",-1.11401460467137,9.07458811000812,-2.47290765370938,0.0435009306584288,0.947085790391753,-4.31525506207026
"17773336",-1.113825239743,3.45192051429452,-3.59364152614201,0.00919742576393996,0.947085790391753,-4.15311219439456
"17600143",1.11188273251835,3.85595959217707,3.01635706773788,0.0200841383201073,0.947085790391753,-4.22789996487354
"17603327",1.11016046040396,3.9708880187544,2.66316592139682,0.033078038227676,0.947085790391753,-4.28274435773206
"17818443",-1.10890476674644,6.59480874274305,-2.61249360324861,0.035570705481247,0.947085790391753,-4.29120189062481
"17772594",-1.10818761370089,5.86496511121273,-2.84501879423304,0.0255395495401615,0.947085790391753,-4.25360998153558
"17882743",1.10808789466412,7.80275834307362,4.75190268033712,0.00222633408601252,0.947085790391753,-4.04813652745404
"17750972",1.10696466739048,9.92569710856346,2.54897779673175,0.0389745513339688,0.947085790391753,-4.30201030200936
"17686902",1.10488218623219,6.19203231625801,2.50624307532293,0.0414538266090084,0.947085790391753,-4.30941101852163
"17747065",1.10189282744347,7.82219930510045,2.85325230354757,0.025244340285524,0.947085790391753,-4.25233604321445
"17604777",1.10017683825748,3.14795985402437,2.93502988787831,0.0225008192600457,0.947085790391753,-4.23989435430338
"17824789",1.09828333754358,4.89193298703991,3.6084500089711,0.0090206567215806,0.947085790391753,-4.1514185204582
"17848896",-1.0973483631299,11.2347771004898,-2.78219600778157,0.027915601965638,0.947085790391753,-4.26345895984621
"17771025",1.0956065304462,7.37631560638393,4.01627648360087,0.00535479418331303,0.947085790391753,-4.10871442352515
"17602959",1.09498605258558,5.50466385105459,3.17780840342979,0.016068546703363,0.947085790391753,-4.20518993540884
"17730051",1.09393499247315,6.21214247411103,4.423872152225,0.00326027422203513,0.947085790391753,-4.0728341892051
"17766252",-1.09385892454182,7.98705019458679,-2.95061982814289,0.0220146575850967,0.947085790391753,-4.23756594975965
"17728155",1.09299524260946,6.65326496231434,2.70761816050058,0.0310417817914782,0.947085790391753,-4.27544654079081
"17760451",-1.09271457361005,7.11621009149727,-2.55798080279594,0.0384721605486517,0.947085790391753,-4.30046432386097
"17725888",1.08756029335401,8.83471902919504,4.14872307296009,0.00454497752608634,0.947085790391753,-4.09636575309011
"17852225",-1.0836621057471,6.76510170020025,-2.6803350356958,0.0322754581288005,0.947085790391753,-4.27991217876439
"17625032",1.08325373258745,10.0343224272004,3.76821596549388,0.00733183492214491,0.947085790391753,-4.13380348050251
"17604143",1.08283995550008,4.12977339317843,4.66690599464022,0.00245394245982827,0.947085790391753,-4.05421259045612
"17748424",-1.08255863566498,7.76680068891238,-2.80339523344253,0.0270887674641134,0.947085790391753,-4.26011002259404
"17606203",-1.0825021527988,3.5595319718696,-6.78383856736642,0.000287292553561972,0.947085790391753,-3.95055621176136
"17601979",1.0816367421276,5.47828470377586,4.25958301730262,0.00397017272363582,0.947085790391753,-4.08655229179753
"17818611",-1.08106363058544,5.59045790597003,-3.18954444031592,0.015812224405479,0.947085790391753,-4.20359531243026
"17788437",1.07953939777864,10.3698495200432,2.43708014205665,0.0458178777805209,0.947085790391753,-4.32160473375606
"17605743",-1.07847385147825,3.42699064010036,-4.0886465694162,0.00489429162648452,0.947085790391753,-4.10188066650833
"17800802",1.07027755102024,7.20358220703669,6.07027410896577,0.000557271000862106,0.947085790391753,-3.97650319903768
"17822891",1.06989728805732,5.99657217162049,3.4071560816238,0.0117761335493781,0.947085790391753,-4.17536476475813
"17809650",-1.06936413023878,10.7304395097208,-3.05439196681026,0.019050157250342,0.947085790391753,-4.22241893771809
"17806376",1.06927964798588,8.08348032542232,3.65811505023893,0.00845425067596122,0.947085790391753,-4.14581476477353
"17867322",1.06820555422042,7.50984196200558,2.67628546983936,0.0324629023330944,0.947085790391753,-4.28057865725316
"17677214",1.06748335902622,9.68232615780543,3.44573486640915,0.011184507790445,0.947085790391753,-4.17061828556748
"17819126",1.06619516511395,10.9266985066669,2.57901189431893,0.0373246287553632,0.947085790391753,-4.29687082206459
"17826733",1.06381047122072,7.83135340460798,2.39808617073505,0.0484846138473007,0.947085790391753,-4.32859556788699
"17662513",-1.06338167732006,9.5614308964118,-3.97468964156695,0.00564078820087656,0.947085790391753,-4.1127378332863
"17867286",1.06330029118888,9.83245469626812,3.21885208487316,0.0151910812886199,0.947085790391753,-4.19964592033959
"17609215",-1.06232948130942,4.88598498736452,-2.88624705158815,0.0240970379835756,0.947085790391753,-4.24727002306459
"17619932",1.06125163358296,6.30754744710533,3.66361747668718,0.00839391848457641,0.947085790391753,-4.14520111412359
"17791441",1.06042120790731,6.43217835154391,3.12146309617683,0.0173626972820482,0.947085790391753,-4.21295105807359
"17607619",-1.05973272113142,5.22218808648196,-2.93378036496123,0.0225402749379687,0.947085790391753,-4.24008157497944
"17609037",-1.05973272113142,5.22218808648196,-2.93378036496123,0.0225402749379687,0.947085790391753,-4.24008157497944
"17779781",1.05971443015802,9.67309910777992,2.9873902983238,0.0209116431960505,0.947085790391753,-4.23212900672302
"17883181",1.05948256668326,7.35351367215883,3.48323083731422,0.0106401853945989,0.947085790391753,-4.16607739615973
"17848894",-1.05822697728092,8.30386006133289,-3.04905500959208,0.0191917543962513,0.947085790391753,-4.2231831124755
"17628637",1.05729255118103,7.27643000790218,3.33172902707945,0.013032819126229,0.947085790391753,-4.18486644856516
"17724572",1.05643446453901,7.33365163250404,2.38748128388355,0.0492371173637526,0.947085790391753,-4.33051107483515
"17613677",1.05360786002979,10.167770833329,3.38888060075626,0.0120681260609334,0.947085790391753,-4.17763988352726
"17710457",1.0533518843425,10.1455840966528,3.62930820807112,0.00877790507812226,0.947085790391753,-4.14905077070387
"17641874",1.0504091548914,11.5678459653352,2.68877578214893,0.0318883913631685,0.947085790391753,-4.2785260345431
"17615620",1.0500422926271,7.75683970749937,2.41735612172147,0.0471473651475677,0.947085790391753,-4.32513050534077
"17867330",1.04999971493318,7.93770641423434,3.63868643247675,0.0086710820599181,0.947085790391753,-4.14799295131511
"17735456",1.04983429980978,8.6095209741542,2.52433778883162,0.0403846640292279,0.947085790391753,-4.30626486011852
"17844208",1.0496197078988,5.94389851194664,3.25207203132405,0.01451853806274,0.947085790391753,-4.19522554137168
"17689004",-1.04897691239445,4.92574587235677,-2.57154038555077,0.0377281684624547,0.947085790391753,-4.29814457260453
"17647306",1.04893708677792,9.31760320552129,2.53995740212618,0.0394847502131567,0.947085790391753,-4.30356386539976
"17789470",1.04815314916337,8.54382914998573,2.70297570858484,0.0312481608827095,0.947085790391753,-4.27620337711484
"17609289",-1.04639805354916,2.76742292112569,-2.84628214944218,0.0254940165438423,0.947085790391753,-4.25341425406825
"17821513",1.04422496361419,11.046821234826,2.37813598559798,0.0499101819322,0.947085790391753,-4.3322040836944
"17648246",1.04261604378713,8.54309752060255,2.47752307067749,0.0432113766898465,0.947085790391753,-4.31444223968988
"17637634",-1.04115775604336,8.39211140698627,-2.77359574688203,0.0282585801108906,0.947085790391753,-4.26482497895114
"17681307",-1.04073401350422,7.63876680725661,-3.0690357180185,0.0186673309174671,0.947085790391753,-4.22033036982615
"17609425",1.03905219997945,5.26172759427891,2.79668948537638,0.0273474853666701,0.947085790391753,-4.26116655511525
"17869511",1.03899238882339,3.09004519808529,5.23438852321097,0.00130609311748669,0.947085790391753,-4.01742725866514
"17660843",1.03866751029249,9.92655869250398,3.2614645863621,0.0143342379442669,0.947085790391753,-4.19398649762134
"17652947",-1.03725890193824,9.7609330409619,-3.04504261617054,0.0192989478925084,0.947085790391753,-4.22375868236347
"17832401",1.03467910147068,6.25462078457343,3.72691911084411,0.00773256495813795,0.947085790391753,-4.13824320251044
"17749555",1.03110550886038,5.97391058533055,6.1927616365977,0.000495385014174,0.947085790391753,-3.97154592664837
"17677389",1.0281272720038,8.77068394970062,2.75132688267249,0.0291674303804149,0.947085790391753,-4.26838189070252
"17742303",1.02732328722025,9.97366032172582,3.35454401048277,0.0126380888058723,0.947085790391753,-4.18196117876132
"17785328",1.02724379754761,10.7883082312604,2.38677277340572,0.0492878175075552,0.947085790391753,-4.33063926537194
"17752878",-1.02575234584659,9.92593490966557,-4.2158007457039,0.00418701961701667,0.947085790391753,-4.090372692649
"17761856",-1.02514572128363,7.18503978186795,-2.82188221314793,0.0263887883697931,0.947085790391753,-4.25721071848407
"17862594",1.02230119354377,7.23169136285123,2.69201194616969,0.0317412831267459,0.947085790391753,-4.27799567832095
"17607421",-1.01259348184003,4.32312192553618,-4.97028135509065,0.00174189684990076,0.947085790391753,-4.03347813654338
"17824194",-1.00735269149028,8.45901233507669,-3.60307945705817,0.00908433477914011,0.947085790391753,-4.1520315411336
"17737222",1.00457825129691,6.82933130377121,2.63276587539478,0.0345507182124044,0.947085790391753,-4.28780064599501
"17710346",-1.00194646762998,5.59792282324061,-4.34037697209356,0.00360177767490952,0.947085790391753,-4.07968639184859
"17770731",-1.00120186833301,11.0125908447147,-2.84314415303791,0.0256072724873299,0.947085790391753,-4.25390058292339
"17787115",-0.99870862747599,10.4802122656767,-4.39433207256172,0.00337682731132041,0.947085790391753,-4.07523076197659
"17787116",-0.99870862747599,10.4802122656767,-4.39433207256172,0.00337682731132041,0.947085790391753,-4.07523076197659
"17818921",-0.993207312362949,5.46166315445166,-2.45940524699447,0.0443595868682163,0.947085790391753,-4.31763975737102
"17825892",-0.99273827753423,4.07106907267071,-2.81740155295544,0.0265566709007193,0.947085790391753,-4.25791160835269
"17679910",0.992394321649183,8.37501479208787,2.57037878045748,0.0377913138491735,0.947085790391753,-4.29834288928122
"17671643",0.989599967913875,8.64970524527916,2.60112156922351,0.0361565878815323,0.947085790391753,-4.2931201639655
"17849677",0.988959262219659,9.82221146112524,2.71953252215745,0.0305186478532757,0.947085790391753,-4.27350988942033
"17722258",-0.98888191229932,8.59511175362757,-3.09973229996926,0.0178912345056075,0.947085790391753,-4.21599116820597
"17601697",-0.98666116545168,6.22854444200568,-3.25962987958035,0.0143700398311129,0.947085790391753,-4.19422815610646
"17608799",0.985759936406736,2.55081367679237,3.62285208351333,0.00885227503941425,0.947085790391753,-4.14978142524539
"17603781",0.985525862641278,3.2557456250371,2.78891438991275,0.0276507238069616,0.947085790391753,-4.26239481899
"17757007",0.985135827274742,5.93647367323458,2.85309401374167,0.0252499815815736,0.947085790391753,-4.25236049797572
"17607891",0.982097935690239,6.08418803380433,4.2721916898557,0.00391004126455039,0.947085790391753,-4.08546520794863
"17753145",0.981477879816596,8.01012183638125,2.53293345066435,0.0398868280258375,0.947085790391753,-4.30477676816342
"17874950",0.979863140820894,8.11965906162025,3.13349402498118,0.0170772829916891,0.947085790391753,-4.21127920190326
"17754782",0.978583198705351,9.50656979505291,3.48274282298094,0.0106470827888518,0.947085790391753,-4.16613604188068
"17787247",-0.977572828088398,7.96113641380205,-3.31281091697988,0.0133702087501613,0.947085790391753,-4.18729621716269
"17644254",-0.974862387049962,9.18496979137053,-2.61112381084335,0.0356407491575396,0.947085790391753,-4.29143256030015
"17607219",0.973970171621582,4.2446137455192,4.74714327294512,0.00223844063400774,0.947085790391753,-4.04847107422056
"17653324",0.973491422588943,11.0443573848859,3.18213525964568,0.0159735308384028,0.947085790391753,-4.20460115232815
"17875182",0.973372286809729,9.49224438628252,4.10835912874474,0.00477652357737887,0.947085790391753,-4.10005549912114
"17671654",0.973052580772416,8.62130032762199,2.55659774060487,0.0385488993603769,0.947085790391753,-4.30070152204828
"17614865",-0.972930843306865,7.82309577407823,-2.54326683697527,0.0392967658958224,0.947085790391753,-4.30299335433236
"17882603",-0.972190218538668,8.26417053756005,-2.84626964556944,0.0254944667795258,0.947085790391753,-4.25341619080178
"17716847",-0.971904588179068,8.37082967202861,-3.33086280332988,0.0130480654852148,0.947085790391753,-4.18497729150265
"17872565",0.967677991582881,8.07689967570416,3.7629728221675,0.00738143359697783,0.947085790391753,-4.13436285849845
"17881691",0.967408581402258,6.24589594646074,2.76671307845259,0.0285362552176334,0.947085790391753,-4.26592126125954
"17818557",-0.967230444651287,9.63887419224968,-3.43798582858803,0.011300713211465,0.947085790391753,-4.17156558589434
"17667919",0.966084103371141,9.6062719991938,3.96111504851368,0.0057377339089167,0.947085790391753,-4.11406665122142
"17798992",-0.964815191712184,7.71608920660263,-3.12243620158532,0.0173394233377454,0.947085790391753,-4.2128155345566
"17786063",0.96430333436563,8.42545382202013,3.74450493073935,0.00755907121899837,0.947085790391753,-4.13634308880581
"17818439",-0.964255777441792,8.53603209253271,-4.57358971850761,0.0027339980055999,0.947085790391753,-4.06113783695916
"17879815",0.963986631067534,9.12181080919689,3.3554905142911,0.0126219939773996,0.947085790391753,-4.18184123860061
"17608201",0.963331853333839,4.18257455242321,3.2495079215565,0.0145692922603934,0.947085790391753,-4.19556461527352
